Site,SubSite,CaptureDate,Species,IndividualID,SVLmm,Sex,Age,MassG,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead
EmmaCarlin,1,5/21/2019,NOVI,43000160569,34,M,A,,Y,0,1904600226,pos,2329.33392659943,19ARMI2461,"Recap
Gravid",0,0,,
MudLake,1,6/21/2018,NOVI,43000160317,34,F,A,,Y,0,1802500131,pos,2301.74638289721,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700235,37,M,A,,Y,0,2101700235,pos,2297.75148289253,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2102200162,30,U,A,,Y,0,2102200162,pos,2289.90806180383,,,0,0,,
EmmaCarlin,1,6/16/2020,NOVI,2002700139,38,F,A,,Y,0,2002700139,pos,2282.0914143914,,,0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200237,31,M,A,,Y,0,2101200237,pos,2257.25699923357,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101700329,37,F,A,,Y,0,2101700329,pos,2226.59368198703,21ARMI0180,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600441,41,F,A,,Y,0,1904600441,pos,2219.44019482056,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800312,35,F,A,,Y,0,2002800312,pos,2207.97675940675,20ARMI1676,,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200250,37,M,A,,Y,0,2101200250,pos,2205.37753970111,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800285,32,M,A,,Y,0,2002800285,pos,2202.3632100885,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600244,38,F,A,,Y,0,1904600244,pos,2192.75371818196,,,0,0,,
MudLake,3,6/20/2019,NOVI,1905100366,38,M,A,,Y,0,1905100366,pos,2188.38770206649,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500338,32,F,A,,Y,0,2101500338,pos,2175.41896999849,21ARMI0173,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600252,38,F,A,,Y,0,1904600252,pos,2174.81403716108,,Gravid,0,0,,
MudLake,1,6/10/2021,NOVI,2101800038,30,M,A,,Y,0,2101800038,pos,2173.93177065871,,,0,0,,
MudLake,1,5/13/2021,NOVI,2101700207,28,M,A,,Y,0,2101700207,pos,2167.993133413,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800029,30,M,A,,Y,0,2002800029,pos,2149.83037554274,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200121,29,U,A,,Y,0,2102200121,pos,2137.08041659624,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700159,43,F,A,,Y,0,2002700159,pos,2123.95872137244,,,0,0,,
MudLake,1,6/21/2018,NOVI,43000160510,36,F,A,,Y,0,1802500135,pos,2079.18479299288,,Had a leech,1,0,,
EmmaCarlin,1,6/16/2021,NOVI,2102200197,28,U,A,,Y,0,2102200197,pos,2073.73274584243,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200190,30,M,A,,Y,0,2101200190,pos,2065.24117376488,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800223,33,M,A,,Y,0,2101800223,pos,2059.59945201378,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600267,29,F,A,,Y,0,1904600267,pos,2045.80451236407,,Gravid,0,0,,
MudLake,3,6/20/2019,NOVI,1905100364,43,M,A,,Y,0,1905100364,pos,2039.83045055114,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500371,32,F,A,,Y,0,2001500371,pos,2032.41523519654,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160315,34,M,A,,Y,0,1802000056,pos,2027.68068803737,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200162,35,F,A,,Y,0,2101200162,pos,2020.53657971961,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700199,33,F,A,,Y,0,2002700199,pos,2014.11050728818,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500290,34,M,A,,Y,0,2101500290,pos,1998.54848408685,21ARMI0223,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800331,41,F,A,,Y,0,2002800331,pos,1994.46117535558,20ARMI1657,,0,0,,
EmmaCarlin,2,4/28/2021,NOVI,2101200222,36,F,A,,Y,0,2101200222,pos,1987.64433012131,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200327,38,M,A,,Y,0,2101200327,pos,1983.57062801635,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200181,34,F,A,,Y,0,2101200181,pos,1975.44825400625,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800346,32,F,A,,Y,0,2002800346,pos,1964.56685188201,20ARMI1699,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500147,40,F,A,,Y,0,2001500147,pos,1957.88487210935,,,0,0,,
EmmaCarlin,1,5/21/2018,NOVI,43000160452,34,M,A,,Y,0,1801000597,pos,1934.64107903241,18ARMI1258,Hg tail clip,0,0,,
EmmaCarlin,1,6/16/2020,NOVI,2002800142,30,F,A,,Y,0,2002800142,pos,1926.09006693543,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1903600093,23,U,J,,Y,0,1903600093,pos,1920.33044345822,,,0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160331,33,U,A,,Y,0,1802000467,pos,1919.92971011554,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800299,37,F,A,,Y,0,2002800299,pos,1910.93528487607,20ARMI1690,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200104,31,U,A,,Y,0,2102200104,pos,1909.04237347959,,,0,0,,
EmmaCarlin,1,5/23/2019,NOVI,1905100111,31,M,A,,Y,0,1905100111,pos,1906.62299248867,19ARMI2394,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700229,34,F,A,,Y,0,2101700229,pos,1906.43307740465,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1903600001,29,M,A,,Y,0,1903600001,pos,1905.08169750782,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200324,38,M,A,,Y,0,2101200324,pos,1898.62656814242,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200202,33,F,A,,Y,0,2101200202,pos,1892.14556801034,,,0,0,,
MudLake,1,6/9/2021,NOVI,2101800009,32,M,A,,Y,0,2101800009,pos,1881.82195226467,21ARMI0299,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600236,40,M,A,,Y,0,1904600236,pos,1870.06646035864,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1904600384,36,F,A,,Y,0,1904600384,pos,1855.37656609284,,Gravid,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200340,30,M,A,,Y,0,2101200340,pos,1849.9222910235,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200095,28,U,A,,Y,0,2102200095,pos,1844.86876654429,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500262,31,F,A,,Y,0,2101500262,pos,1818.56337615107,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600293,23,U,A,,Y,0,1904600293,pos,1804.98008786036,,,0,0,,
EmmaCarlin,1,6/14/2018,NOVI,43000160722,33,M,A,,Y,0,1802000483,pos,1790.49782533995,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200107,32,U,A,,Y,0,2102200107,pos,1786.51387668752,,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900044,42,F,A,,Y,0,1902900044,pos,1772.66927582693,,"101-0144
101-0145",0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200142,34,U,A,,Y,0,2102200142,pos,1764.65723714819,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500332,35,M,A,,Y,0,2101500332,pos,1753.82939755179,21ARMI0199,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500162,29,M,A,,Y,0,2001500162,pos,1752.63908222797,,Some red lesions on tail,1,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800284,39,F,A,,Y,0,2002800284,pos,1750.23490209791,,,0,0,,
EmmaCarlin,1,6/11/2018,NOVI,43000160750,34,M,A,,Y,0,1802000329,pos,1749.8978943576,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2102200187,28,U,A,,Y,0,2102200187,pos,1745.45369860357,,,0,0,,
EmmaCarlin,1,5/24/2018,NOVI,43000160569,32,M,A,,Y,0,1802000124,pos,1743.74133880034,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500269,34,M,A,,Y,0,2001500269,pos,1741.87636925024,,,0,0,,
EmmaCarlin,1,5/3/2018,NOVI,43000160368,32,M,A,,Y,0,1801000388,pos,1740.77790516529,,,0,0,,
EmmaCarlin,3,5/28/2020,NOVI,2002800317,31,F,A,,Y,0,2002800317,pos,1733.55775394238,20ARMI1625,Many leeches,1,0,,
EmmaCarlin,2,6/18/2020,NOVI,2002700017,40,M,A,,Y,0,2002700017,pos,1721.74288476287,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800133,30,F,A,,Y,0,2101800133,pos,1715.86568065607,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600283,35,F,A,,Y,0,1904600283,pos,1695.9169569568,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800119,33,F,A,,Y,0,2101800119,pos,1678.72373342765,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,43000160326,39,F,A,,Y,0,2002300182,pos,1653.34608420437,,1mm  nodule on left side,1,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500339,30,M,A,,Y,0,2101500339,pos,1649.13870158356,21ARMI0167,,0,0,,
EmmaCarlin,1,5/23/2018,NOVI,43000160485,32,F,A,,Y,0,1802000105,pos,1647.35301113629,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200347,29,F,A,,Y,0,2101200347,pos,1646.8846441562,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200328,29,F,A,,Y,0,2101200328,pos,1632.30817909226,,,0,0,,
EmmaCarlin,1,6/13/2018,NOVI,43000160701,35,M,A,,Y,0,1802000439,pos,1628.19928936732,,,0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200232,32,M,A,,Y,0,2101200232,pos,1614.54490338407,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300088,37,F,A,,Y,0,2002300088,pos,1592.03107115728,,,0,0,,
EmmaCarlin,1,6/18/2020,NOVI,2002800152,42,F,A,,Y,0,2002800152,pos,1590.43560065479,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600253,45,F,A,,Y,0,1904600253,pos,1586.06990927162,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160461,38,F,A,,Y,0,1802000057,pos,1585.57760146759,,,0,0,,
EmmaCarlin,1,5/6/2020,NOVI,2001500311,31,M,A,,Y,0,2001500311,pos,1583.92304566682,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300185,32,M,A,,Y,0,2002300185,pos,1583.34138826351,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200195,28,M,A,,Y,0,2101200195,pos,1576.3587622729,,,0,0,,
EmmaCarlin,1,5/6/2020,NOVI,2001500317,39,F,A,,Y,0,2001500317,pos,1569.90384947049,,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900046,33,F,A,,Y,0,1902900046,pos,1569.76903109943,,"101-0151
Blue VIE Tail",0,0,,
EmmaCarlin,1,5/28/2020,NOVI,2002800326,34,M,A,,Y,0,2002800326,pos,1560.27100593239,20ARMI1621,,0,0,,
EmmaCarlin,1,5/20/2019,NOVI,2000500013,39,F,A,,Y,0,2000500013,pos,1558.94615551771,,Gravid,0,0,,
EmmaCarlin,1,5/27/2020,NOVI,2002800118,25,U,J,,Y,0,2002800118,pos,1558.70622566893,20ARMI1680,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800193,34,U,A,,Y,0,2101800193,pos,1552.81967672011,,,0,0,,
EmmaCarlin,1,5/23/2018,NOVI,43000160307,36,F,A,,Y,0,1802000081,pos,1550.06094431432,,Gravid,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900037,32,F,A,,Y,0,1902900037,pos,1543.39505403025,,101-0149,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,1904600173,31,F,A,,Y,0,1904600173,pos,1541.29070682412,19ARMI2458,Gravid,0,0,,
EmmaCarlin,1,5/28/2020,NOVI,2002800319,32,F,A,,Y,0,2002800319,pos,1541.18227597325,20ARMI1641,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200207,30,M,A,,Y,0,2101200207,pos,1536.97215190677,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600248,36,M,A,,Y,0,1904600248,pos,1526.9032719011,,,0,0,,
EmmaCarlin,1,5/1/2019,NOVI,1904600001,33,F,A,,Y,0,1904600001,pos,1509.21694623861,,Gravid,0,0,,
EmmaCarlin,3,5/28/2020,NOVI,2002800318,29,F,A,,Y,0,2002800318,pos,1508.85306764623,20ARMI1639,Many leeches,1,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300175,32,F,A,,Y,0,2002300175,pos,1502.98154066691,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800295,37,M,A,,Y,0,2002800295,pos,1494.17750461365,20ARMI1687,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700196,43,F,A,,Y,0,2101700196,pos,1493.4542503929,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800128,30,M,A,,Y,0,2101800128,pos,1490.39339708464,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500288,30,F,A,,Y,0,2101500288,pos,1479.22384179605,21ARMI0217,Many belly leeches,1,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200236,24,U,J,,Y,0,2101200236,pos,1449.18504676112,,,0,0,,
EmmaCarlin,1,4/28/2021,NOVI,2101200244,30,M,A,,Y,0,2101200244,pos,1438.32432197875,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600434,36,F,A,,Y,0,1904600434,pos,1432.66400938865,,,0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200229,28,F,A,,Y,0,2101200229,pos,1429.49884317293,,,0,0,,
EmmaCarlin,1,5/22/2019,NOVI,1905100021,38,F,A,,Y,0,1905100021,pos,1429.30794940546,19ARMI2428,Gravid,0,0,,
EmmaCarlin,1,5/21/2018,NOVI,43000160410,37,F,A,,Y,0,1802000038,pos,1422.79383684022,,Gravid,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200193,47,F,A,,Y,0,2101200193,pos,1412.01001123894,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200166,36,M,A,,Y,0,2101200166,pos,1404.30603273353,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500313,41,F,A,,Y,0,2101500313,pos,1395.68928827654,21ARMI0212,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500164,38,M,A,,Y,0,2001500164,pos,1395.39384343813,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500319,35,F,A,,Y,0,2101500319,pos,1391.87661462105,21ARMI0182,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500315,36,M,A,,Y,0,2101500315,pos,1390.92507470581,21ARMI0216,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500258,34,F,A,,Y,0,2101500258,pos,1385.22948034824,,,0,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160385,32,M,A,,Y,0,1801000323,pos,1380.30705688735,,,0,0,,
EmmaCarlin,1,5/3/2018,NOVI,43000160644,34,F,A,,Y,0,1801000404,pos,1379.4898955271,,Gravid,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500278,34,M,A,,Y,0,2001500278,pos,1365.47793870714,,,0,0,,
EmmaCarlin,1,6/17/2020,NOVI,2002700110,31,M,A,,Y,0,2002700110,pos,1363.61159133036,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160378,34,F,A,,Y,0,1802000049,pos,1358.64303420468,,Gravid,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800072,36,F,A,,Y,0,2101800072,pos,1348.77235388371,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600261,37,F,A,,Y,0,1904600261,pos,1348.51920523716,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800307,43,M,A,,Y,0,2002800307,pos,1342.49236109025,20ARMI1668,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300075,34,M,A,,Y,0,2002300075,pos,1337.91224878422,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800281,31,F,A,,Y,0,2002800281,pos,1329.54064268348,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700199,33,M,A,,Y,0,2101700199,pos,1314.17314222401,,,0,0,,
EmmaCarlin,1,5/27/2020,NOVI,2002800133,36,M,A,,Y,0,2002800133,pos,1293.36663763674,20ARMI1631,,0,0,,
EmmaCarlin,1,5/28/2020,NOVI,2002800321,33,M,A,,Y,0,2002800321,pos,1286.60587912017,20ARMI1630,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1904600067,31,M,A,,Y,0,1904600067,pos,1286.20646969818,,101-0211,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200090,37,U,A,,Y,0,2102200090,pos,1279.58611016755,,,0,0,,
MudLake,1,5/7/2019,NOVI,1903600047,41,M,A,,Y,0,1903600047,pos,1275.1445518538,,103-0317,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900022,34,M,A,,Y,0,1902900022,pos,1274.46279109633,,,0,0,,
EmmaCarlin,1,6/16/2020,NOVI,2002700147,38,M,A,,Y,0,2002700147,pos,1273.47523755243,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500277,32,M,A,,Y,0,2101500277,pos,1263.93134658893,21ARMI0231,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160354,36,M,A,,Y,0,1802000391,pos,1262.04251016843,,PIT tag looks good,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700164,31,F,A,,Y,0,2002700164,pos,1247.82769246099,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800098,36,F,A,,Y,0,2101800098,pos,1246.76168984561,,,0,0,,
EmmaCarlin,1,5/18/2021,NOVI,2101500323,31,U,A,,Y,0,2101500323,pos,1243.35584909762,21ARMI0189,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200342,26,F,A,,Y,0,2101200342,pos,1236.57205389803,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800347,30,F,A,,Y,0,2002800347,pos,1236.43765587842,20ARMI1672,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600314,31,M,A,,Y,0,1904600314,pos,1215.6672120716,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600457,35,F,A,,Y,0,1904600457,pos,1212.86060601187,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600431,36,F,A,,Y,0,1904600431,pos,1203.24535250924,,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300189,31,F,A,,Y,0,2002300189,pos,1200.93414387702,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160551,35,M,A,,Y,0,1802000367,pos,1191.64657225174,,,0,0,,
EmmaCarlin,3,5/7/2020,NOVI,2001500181,33,M,A,,Y,0,2001500181,pos,1184.32942970934,,,0,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160685,32,F,A,,Y,0,1801000370,pos,1183.60358775267,,opaque area on neck,1,0,,
MudLake,1,5/11/2020,NOVI,2001500231,37,M,A,,Y,0,2001500231,pos,1159.85940101134,,,0,0,,
EmmaCarlin,1,6/11/2019,NOVI,1904600258,35,M,A,,Y,0,1904600258,pos,1148.4001900096,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800024,28,F,A,,Y,0,2002800024,pos,1145.56656943216,,,0,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160576,39,M,A,,Y,0,1801000463,pos,1133.56229173783,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800080,36,F,A,,Y,0,2101800080,pos,1132.93031391741,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800211,35,F,A,,Y,0,2101800211,pos,1127.5198200279,,,0,0,,
EmmaCarlin,1,6/15/2020,NOVI,2002700200,35,M,A,,Y,0,2002700200,pos,1124.3820844116,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200221,29,M,A,,Y,0,2101200221,pos,1113.72547193948,,,0,0,,
EmmaCarlin,1,5/2/2019,NOVI,1902900097,26,F,A,,Y,0,1902900097,pos,1107.04091019241,,"101-0168
Blue VIE Tail",0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160570,34,F,A,,Y,0,1802000372,pos,1099.94193918778,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101700236,37,M,A,,Y,0,2101700236,pos,1096.34467403536,,,0,0,,
MudLake,1,6/8/2021,NOVI,2101700129,35,M,A,,Y,0,2101700129,pos,1086.64100116682,21ARMI0267,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200187,33,M,A,,Y,0,2101200187,pos,1086.64100116682,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800304,36,F,A,,Y,0,2002800304,pos,1071.58176149102,20ARMI1673,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200200,35,M,A,,Y,0,2101200200,pos,1068.22083140194,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200089,35,U,A,,Y,0,2102200089,pos,1067.4905549186,,,0,0,,
MudLake,1,5/10/2021,NOVI,2101500129,29,F,A,,Y,0,2101500129,pos,1066.7607776801,,,0,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800107,29,U,A,,Y,0,2101800107,pos,1063.11936822283,,Notches in tail,1,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500267,28,U,A,,Y,0,2101500267,pos,1057.31894988565,,,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800199,36,M,A,,Y,0,2101800199,pos,1054.43061926685,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500270,38,M,A,,Y,0,2101500270,pos,1050.83129905433,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200329,31,F,A,,Y,0,2101200329,pos,1050.11291071822,,,0,0,,
EmmaCarlin,1,5/26/2020,NOVI,2002800340,30,F,A,,Y,0,2002800340,pos,1048.09242847684,20ARMI1658,,0,0,,
EmmaCarlin,1,5/21/2019,NOVI,43000160569,35,F,A,,Y,0,1904600110,pos,1044.48945737415,19ARMI2455,"Recap
Gravid",0,0,,
EmmaCarlin,3,4/28/2021,NOVI,2101200235,32,M,A,,Y,0,2101200235,pos,1028.78812835784,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200081,31,U,A,,Y,0,2102200081,pos,1026.6796141229,,,0,0,,
EmmaCarlin,1,6/13/2018,NOVI,43000160464,32,U,A,,Y,0,1802000444,pos,1017.83514305156,,,0,0,,
EmmaCarlin,1,6/12/2018,NOVI,43000160532,34,M,A,,Y,0,1802000378,pos,1016.83193739872,,PIT tag looks good,0,0,,
EmmaCarlin,1,6/15/2021,NOVI,2101800202,36,F,A,,Y,0,2101800202,pos,1007.20735478903,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500146,44,F,A,,Y,0,2001500146,pos,1006.1740323783,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500259,42,F,A,,Y,0,2001500259,pos,994.204797004853,,,0,0,,
EmmaCarlin,1,5/29/2020,NOVI,2002800019,30,F,A,,Y,0,2002800019,pos,988.134230504463,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600306,40,M,A,,Y,0,1904600306,pos,971.600840436512,,,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200174,36,M,A,,Y,0,2101200174,pos,962.099010598233,,,0,0,,
EmmaCarlin,1,6/13/2019,NOVI,1904600421,46,M,A,,Y,0,1904600421,pos,959.915839368504,,,0,0,,
EmmaCarlin,1,5/5/2020,NOVI,2001500368,37,M,A,,Y,0,2001500368,pos,955.740438014632,,,0,0,,
EmmaCarlin,1,6/17/2021,NOVI,2102200114,34,F,A,,Y,0,2102200114,pos,955.541932287981,,,0,0,,
EmmaCarlin,1,5/2/2018,NOVI,43000160703,38,F,A,,Y,0,1801000384,pos,951.389587346558,,,0,0,,
EmmaCarlin,3,5/7/2020,NOVI,2001500182,29,F,A,,Y,0,2001500182,pos,939.386293961694,,,0,0,,
EmmaCarlin,1,6/13/2018,NOVI,43000160326,32,U,A,,Y,0,1802000447,pos,937.897487657426,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500200,41,F,A,,Y,0,2001500200,pos,914.683639507719,,,0,0,,
EmmaCarlin,1,6/18/2020,NOVI,2002800158,41,M,A,,Y,0,2002800158,pos,902.814656603477,,,0,0,,
EmmaCarlin,1,4/29/2019,NOVI,1903600033,29,F,A,,Y,0,1903600033,pos,898.302926312753,,,0,0,,
EmmaCarlin,1,5/20/2021,NOVI,2101500006,31,U,A,,Y,0,2101500006,pos,897.275035604457,,,0,0,,
MudLake,1,6/4/2020,NOVI,2002700223,35,M,A,,Y,0,2002700223,pos,894.823904884526,20ARMI1769,,0,0,,
EmmaCarlin,1,5/4/2020,NOVI,2002300094,34,M,A,,Y,0,2002300094,pos,890.914085369087,,,0,0,,
EmmaCarlin,1,5/7/2020,NOVI,2001500264,40,F,A,,Y,0,2001500264,pos,889.333314697861,,,0,0,,
EmmaCarlin,1,6/10/2019,NOVI,1904600279,40,M,A,,Y,0,1904600279,pos,885.778550502541,,,0,0,,
EmmaCarlin,3,4/29/2021,NOVI,2101200319,30,M,A,,Y,0,2101200319,pos,885.086158093615,,Notches in tail,1,0,,
EmmaCarlin,1,6/16/2021,NOVI,2101800132,34,U,A,,Y,0,2101800132,pos,883.876414470123,,,0,0,,
EmmaCarlin,1,6/12/2019,NOVI,1904600349,41,M,A,,Y,0,1904600349,pos,881.201194495067,,VIE- Red (pink),0,0,,
EmmaCarlin,1,5/27/2020,NOVI,2002800094,39,M,A,,Y,0,2002800094,pos,878.501893830211,20ARMI1691,Parasite on tail,1,0,,
EmmaCarlin,3,5/29/2020,NOVI,2002800004,31,M,A,,Y,0,2002800004,pos,878.45299748157,,,0,0,,
EmmaCarlin,1,5/22/2018,NOVI,43000160625,38,F,A,,Y,0,1802000047,pos,874.046503594228,,Gravid,0,0,,
EmmaCarlin,1,4/27/2021,NOVI,2101200159,35,M,A,,Y,0,2101200159,pos,859.4378407342,,,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101500194,30,F,A,,Y,0,2101500194,pos,858.263153458716,,,0,0,,
EmmaCarlin,1,5/19/2021,NOVI,2101500265,36,F,A,,Y,0,2101500265,pos,855.91859343225,,,0,0,,
EmmaCarlin,1,5/21/2018,NOVI,43000160753,32,F,A,,Y,0,1801000579,pos,845.575895162231,18ARMI1231,Hg Tail clipping; Gravid,0,0,,
EmmaCarlin,1,4/29/2021,NOVI,2101200338,34,M,A,,Y,0,2101200338,pos,840.834289601664,,,0,0,,
MudLake,1,6/22/2018,NOVI,43000160481,36,U,A,,Y,0,1802500163,pos,837.324410775152,,,0,0,,
